year,state,month,number,date,sigla,Longitude,Latitude
2017,Sergipe,Abril,8.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Maio,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Maio,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Maio,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Maio,3.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Maio,0.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Maio,2.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Maio,5.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Maio,0.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Maio,0.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Maio,0.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Maio,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Maio,0.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Maio,0.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Maio,0.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Maio,17.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Maio,1.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Maio,1.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Maio,11.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Maio,9.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Maio,1.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Junho,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Junho,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Junho,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Junho,0.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Junho,0.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Junho,0.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Junho,0.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Junho,0.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Junho,0.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Junho,0.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Junho,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Junho,2.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Junho,0.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Junho,1.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Junho,3.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Junho,1.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Junho,0.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Junho,3.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Junho,1.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Junho,0.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Julho,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Julho,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Julho,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Julho,0.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Julho,0.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Julho,0.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Julho,0.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Julho,0.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Julho,0.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Julho,0.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Julho,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Julho,0.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Julho,0.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Julho,0.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Julho,1.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Julho,0.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Julho,0.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Julho,0.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Julho,0.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Julho,0.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Agosto,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Agosto,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Agosto,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Agosto,0.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Agosto,2.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Agosto,0.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Agosto,0.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Agosto,0.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Agosto,0.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Agosto,0.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Agosto,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Agosto,0.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Agosto,0.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Agosto,1.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Agosto,0.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Agosto,0.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Agosto,0.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Agosto,0.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Agosto,6.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Agosto,0.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Setembro,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Setembro,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Setembro,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Setembro,1.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Setembro,0.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Setembro,3.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Setembro,0.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Setembro,2.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Setembro,0.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Setembro,0.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Setembro,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Setembro,1.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Setembro,0.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Setembro,0.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Setembro,1.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Setembro,1.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Setembro,4.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Setembro,1.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Setembro,2.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Setembro,0.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Outubro,0.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Outubro,0.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Outubro,3.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Outubro,5.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Outubro,20.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Outubro,2.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Outubro,3.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Outubro,11.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Outubro,3.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Outubro,3.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Outubro,0.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Outubro,1.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Outubro,1.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Outubro,5.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Outubro,1.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Outubro,3.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Outubro,3.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Outubro,6.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Outubro,10.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Outubro,0.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Novembro,12.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Novembro,3.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Novembro,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Novembro,5.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Novembro,57.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Novembro,2.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Novembro,41.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Novembro,23.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Novembro,5.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Novembro,7.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Novembro,17.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Novembro,9.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Novembro,16.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Novembro,4.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Novembro,6.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Novembro,7.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Novembro,9.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Novembro,47.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Novembro,17.0,2016-01-01,SE,-8.263146,-35.510823
2017,Sergipe,Novembro,1.0,2017-01-01,SE,-8.263146,-35.510823
1998,Sergipe,Dezembro,8.0,1998-01-01,SE,-8.263146,-35.510823
1999,Sergipe,Dezembro,5.0,1999-01-01,SE,-8.263146,-35.510823
2000,Sergipe,Dezembro,0.0,2000-01-01,SE,-8.263146,-35.510823
2001,Sergipe,Dezembro,5.0,2001-01-01,SE,-8.263146,-35.510823
2002,Sergipe,Dezembro,103.0,2002-01-01,SE,-8.263146,-35.510823
2003,Sergipe,Dezembro,36.0,2003-01-01,SE,-8.263146,-35.510823
2004,Sergipe,Dezembro,66.0,2004-01-01,SE,-8.263146,-35.510823
2005,Sergipe,Dezembro,29.0,2005-01-01,SE,-8.263146,-35.510823
2006,Sergipe,Dezembro,17.0,2006-01-01,SE,-8.263146,-35.510823
2007,Sergipe,Dezembro,33.0,2007-01-01,SE,-8.263146,-35.510823
2008,Sergipe,Dezembro,14.0,2008-01-01,SE,-8.263146,-35.510823
2009,Sergipe,Dezembro,21.0,2009-01-01,SE,-8.263146,-35.510823
2010,Sergipe,Dezembro,19.0,2010-01-01,SE,-8.263146,-35.510823
2011,Sergipe,Dezembro,36.0,2011-01-01,SE,-8.263146,-35.510823
2012,Sergipe,Dezembro,18.0,2012-01-01,SE,-8.263146,-35.510823
2013,Sergipe,Dezembro,9.0,2013-01-01,SE,-8.263146,-35.510823
2014,Sergipe,Dezembro,9.0,2014-01-01,SE,-8.263146,-35.510823
2015,Sergipe,Dezembro,63.0,2015-01-01,SE,-8.263146,-35.510823
2016,Sergipe,Dezembro,36.0,2016-01-01,SE,-8.263146,-35.510823
1998,Tocantins,Janeiro,0.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Janeiro,36.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Janeiro,15.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Janeiro,19.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Janeiro,35.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Janeiro,35.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Janeiro,40.0,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Janeiro,66.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Janeiro,91.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Janeiro,34.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Janeiro,28.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Janeiro,43.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Janeiro,79.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Janeiro,14.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Janeiro,12.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Janeiro,50.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Janeiro,89.0,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Janeiro,186.0,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Janeiro,42.0,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Janeiro,61.0,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Fevereiro,0.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Fevereiro,1.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Fevereiro,6.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Fevereiro,6.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Fevereiro,48.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Fevereiro,15.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Fevereiro,7.0,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Fevereiro,27.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Fevereiro,14.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Fevereiro,8.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Fevereiro,6.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Fevereiro,21.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Fevereiro,32.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Fevereiro,13.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Fevereiro,45.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Fevereiro,37.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Fevereiro,73.0,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Fevereiro,65.0,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Fevereiro,383.0,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Fevereiro,25.0,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Março,0.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Março,1.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Março,4.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Março,0.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Março,33.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Março,19.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Março,23.0,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Março,13.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Março,11.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Março,99.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Março,4.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Março,23.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Março,120.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Março,16.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Março,80.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Março,60.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Março,58.0,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Março,85.0,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Março,165.0,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Março,98.0,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Abril,0.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Abril,9.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Abril,0.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Abril,19.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Abril,37.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Abril,64.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Abril,52.0,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Abril,52.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Abril,4.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Abril,22.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Abril,46.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Abril,5.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Abril,419.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Abril,106.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Abril,226.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Abril,130.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Abril,187.0,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Abril,88.0,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Abril,369.0,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Abril,164.0,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Maio,0.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Maio,24.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Maio,69.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Maio,48.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Maio,138.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Maio,96.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Maio,350.0,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Maio,236.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Maio,35.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Maio,250.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Maio,81.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Maio,91.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Maio,580.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Maio,354.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Maio,467.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Maio,373.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Maio,618.0,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Maio,512.0,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Maio,778.0,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Maio,576.0,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Junho,252.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Junho,113.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Junho,278.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Junho,305.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Junho,396.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Junho,329.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Junho,1.079,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Junho,669.0,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Junho,289.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Junho,591.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Junho,282.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Junho,421.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Junho,767.0,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Junho,717.0,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Junho,922.0,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Junho,873.0,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Junho,1.372,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Junho,1.15,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Junho,1.148,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Junho,1.32,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Julho,640.0,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Julho,373.0,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Julho,500.0,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Julho,830.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Julho,976.0,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Julho,762.0,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Julho,1.389,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Julho,1.082,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Julho,430.0,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Julho,982.0,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Julho,441.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Julho,989.0,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Julho,2.408,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Julho,1.001,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Julho,1.693,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Julho,1.393,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Julho,1.404,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Julho,1.217,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Julho,2.737,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Julho,2.397,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Agosto,3.747,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Agosto,1.284,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Agosto,1.949,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Agosto,2.242,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Agosto,3.027,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Agosto,1.339,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Agosto,1.776,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Agosto,1.84,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Agosto,1.277,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Agosto,4.747,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Agosto,845.0,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Agosto,1.124,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Agosto,7.865,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Agosto,1.668,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Agosto,4.28,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Agosto,1.81,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Agosto,2.917,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Agosto,2.54,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Agosto,3.213,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Agosto,3.536,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Setembro,5.149,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Setembro,3.415,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Setembro,2.552,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Setembro,4.839,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Setembro,5.314,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Setembro,4.637,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Setembro,5.308,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Setembro,5.319,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Setembro,2.979,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Setembro,6.829,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Setembro,2.39,2008-01-01,TO,-9.596869,-48.201864
2009,Tocantins,Setembro,2.017,2009-01-01,TO,-9.596869,-48.201864
2010,Tocantins,Setembro,10.172,2010-01-01,TO,-9.596869,-48.201864
2011,Tocantins,Setembro,4.658,2011-01-01,TO,-9.596869,-48.201864
2012,Tocantins,Setembro,7.46,2012-01-01,TO,-9.596869,-48.201864
2013,Tocantins,Setembro,2.445,2013-01-01,TO,-9.596869,-48.201864
2014,Tocantins,Setembro,3.52,2014-01-01,TO,-9.596869,-48.201864
2015,Tocantins,Setembro,5.51,2015-01-01,TO,-9.596869,-48.201864
2016,Tocantins,Setembro,3.245,2016-01-01,TO,-9.596869,-48.201864
2017,Tocantins,Setembro,10.737,2017-01-01,TO,-9.596869,-48.201864
1998,Tocantins,Outubro,1.738,1998-01-01,TO,-9.596869,-48.201864
1999,Tocantins,Outubro,1.378,1999-01-01,TO,-9.596869,-48.201864
2000,Tocantins,Outubro,1.053,2000-01-01,TO,-9.596869,-48.201864
2001,Tocantins,Outubro,684.0,2001-01-01,TO,-9.596869,-48.201864
2002,Tocantins,Outubro,1.537,2002-01-01,TO,-9.596869,-48.201864
2003,Tocantins,Outubro,1.339,2003-01-01,TO,-9.596869,-48.201864
2004,Tocantins,Outubro,1.658,2004-01-01,TO,-9.596869,-48.201864
2005,Tocantins,Outubro,2.913,2005-01-01,TO,-9.596869,-48.201864
2006,Tocantins,Outubro,1.176,2006-01-01,TO,-9.596869,-48.201864
2007,Tocantins,Outubro,2.252,2007-01-01,TO,-9.596869,-48.201864
2008,Tocantins,Outubro,2.832,2008-01-01,TO,-9.596869,-48.201864
